tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
229,0.5200,-0.1020,0.1456,3.000,good,0.001,3.95,0,0,0,0,7.33,1,0.0,,,
216,0.5240,-0.1152,-0.0334,3.004,good,0.007,1.69,0,0,0,0,11.66,3,0.0,,,
217,0.5240,-0.1096,-0.0055,2.996,good,0.001,2.59,0,0,0,0,9.98,3,0.0,,,
219,0.5240,-0.1084,-0.2280,2.991,good,0.083,8.40,0,0,0,0,9.67,3,0.0,,,
228,0.5240,-0.1178,-0.1974,2.996,good,0.388,7.74,0,0,0,0,12.69,2,0.0,,,
222,0.5280,-0.1146,-0.0845,3.022,good,0.017,4.41,0,0,0,0,10.99,3,0.0,,,
223,0.5280,-0.1135,0.0244,2.991,good,0.000,3.69,0,0,0,0,11.40,3,0.0,,,
224,0.5280,-0.1115,-0.1599,3.002,good,0.017,3.25,0,0,0,0,10.46,3,0.0,,,
225,0.5280,-0.1114,-0.0063,3.010,good,0.004,3.09,0,0,0,0,10.22,3,0.0,,,
226,0.5280,-0.1110,0.1218,3.005,good,0.001,4.60,0,0,0,0,10.22,3,0.0,,,
227,0.5280,-0.1087,-0.1747,3.007,good,0.004,4.05,0,0,0,0,9.39,3,0.0,,,
231,0.5280,-0.1161,0.0945,3.004,insect,1.000,8.73,1,1,1,0,11.95,2,3.1,44|43,228,228
232,0.5280,-0.1149,0.0807,2.998,good,0.008,5.83,0,0,0,0,11.66,2,0.0,,,
230,0.5320,-0.1124,-0.1333,2.996,good,0.388,5.16,0,0,0,0,10.88,3,0.0,,,
234,0.5320,-0.1200,-0.0871,3.000,good,0.006,2.17,0,0,0,0,13.32,2,0.0,,,
235,0.5320,-0.1187,0.0523,3.021,good,0.071,5.49,0,0,0,0,12.40,2,0.0,,,
233,0.5360,-0.1089,0.2191,3.000,good,0.000,2.16,0,0,0,0,9.63,3,0.0,,,
240,0.5360,-0.1190,-0.0628,3.000,good,0.000,2.66,0,0,0,0,13.00,2,0.0,,,
236,0.5400,-0.1121,-0.0093,3.009,good,0.000,1.99,0,0,0,0,10.47,3,0.0,,,
