uid,class,observations,anomaly_max,p_reject_mean
635,good,3,1.9409563470814406,0.0003213557474131681
636,good,3,2.4389558884105615,0.0003043360197270792
638,good,4,4.275929556709303,0.01263116804162276
640,good,2,3.2154260817015072,0.0103174370831482
641,good,3,4.184992978887152,0.02569057087618529
642,good,3,2.526960962092298,0.00011422176082409557
643,wrong_size,2,9.818899192233449,0.0032065292904317304
644,good,3,3.253029944556246,0.000518632008548816
645,odd_colour,4,204.51912995307566,0.9804301329662263
646,wrong_size,2,12.702798417957624,0.08510851112848083
648,good,3,2.766128271670759,0.0007008823620245818
650,good,4,2.726919005923039,0.002077054088838723
651,good,4,3.542722042254089,0.0009493444085014681
652,good,4,2.541250190980931,0.0011219975675524356
653,wrong_size,3,10.42952617615409,0.016736398629433036
654,odd_colour,3,249.9820993577748,0.9978709801040558
655,good,3,3.2294225073834415,0.3404483500070496
656,plastic_chip,3,23.4523500310323,0.32815057624980554
657,odd_colour,3,260.06294545023627,0.9915757446457985
658,good,4,3.207390303134882,0.005748398172359823
659,odd_colour,3,229.46584462165188,0.980518619674711
660,good,3,2.847902904581096,2.777765150064337e-05
661,plastic_chip,2,36.27424281860624,0.7746435999551339
663,good,3,2.2835752902447393,0.0004613722655990268
664,odd_colour,3,184.35263928616703,0.942690957424165
665,good,3,3.050212368852815,0.00023599072902390152
666,good,2,2.752388758341935,2.879918254860667e-05
668,good,3,2.725007757589759,0.00022965675283520199
669,odd_colour,1,186.17337958502986,0.9981781803724122
671,good,4,2.4684775687116636,0.0004042855530228915
672,good,4,1.534713655564459,0.0008613887702250958
673,plastic_chip,2,22.376829270406798,0.22488925788172784
675,good,3,2.690450123900919,0.006998554530700261
676,good,3,1.7055798707573262,6.194903505499032e-05
677,good,3,2.8183499564209673,0.0016040549533083684
678,odd_colour,3,176.92926490448798,0.9955432844225678
679,good,4,2.517186249547378,0.0001604768627370089
680,wrong_size,3,8.84404560203475,0.004481597364799074
681,wrong_size,3,9.032418476930062,0.11468108999096858
682,good,1,3.550753721802844,0.00012071842425400755
684,odd_colour,3,178.67213198110335,0.9782741051729512
685,good,3,2.4512221148595783,0.06412625076398448
686,good,3,1.9817108736900424,1.8137533919558724e-05
687,plastic_chip,1,22.157573068629738,0.48683513991634103
688,good,4,2.1874875068995783,0.0004376450490031828
689,good,3,3.2181207303236925,0.00542604103347225
690,good,4,4.875730341409517,0.006416273798943928
691,good,4,3.461983451716322,0.01772123186311342
692,good,4,6.290212776741334,0.2646946910829516
693,wrong_size,2,9.731695576297387,6.634908561513703e-05
694,odd_colour,3,151.4654472104023,0.9488243480916211
696,odd_colour,2,284.1255378484667,0.9594366233498022
697,good,4,7.372864007408351,0.0806056295552183
699,good,3,2.8688242869117366,0.00016149547023240108
700,good,4,1.8551416551081839,3.781604629905688e-05
701,wrong_size,3,12.517487262576058,0.001090894858651845
702,good,3,3.1821677517165,1.1163064784500125e-05
703,good,3,11.723944469901145,0.008111084818314693
704,plastic_chip,1,23.595267816993914,0.5428226431739015
705,odd_colour,3,134.7141581193132,0.9288954404763952
706,good,3,2.8233818662300836,0.0003195406505468086
707,good,4,2.868748113388105,0.00012765375400477193
708,good,3,2.6528997016968097,0.0015928122133719218
710,wrong_size,1,10.614331858468834,0.00019407267348135724
711,good,4,3.894245215724883,4.921422271976692e-05
714,odd_colour,3,306.07545771819093,0.9887622095637997
715,good,3,4.569779711055443,0.008052583919383727
716,plastic_chip,5,21.215766356103384,0.24821970904525972
717,good,4,12.035707424953806,0.021653143330262734
718,good,3,2.13542885324605,0.002455451304386409
719,wrong_size,3,13.231004602405477,0.9995127840802622
720,plastic_chip,3,23.697781409030107,0.30326543172760334
721,good,3,3.3442001711321,0.07058263209272388
722,good,1,5.8296063162173315,0.011796734665191471
723,good,3,2.9340890798067703,0.00015713281615385062
724,good,4,2.2637720997640605,5.955111806156741e-05
725,good,5,2.089628443362727,0.0004079612104300574
726,good,3,4.111672784763929,0.0008061913426058667
727,good,4,1.6806976586515883,0.0021071976092045916
728,good,2,3.8145449499380475,0.10521339102928978
729,good,4,4.322618935711179,0.0003094161931285261
730,wrong_size,3,12.561066642804452,0.026457979152810538
731,good,3,15.533965278392197,0.00499203647453327
735,good,3,2.804880669857703,0.00520640582351089
736,good,3,2.3359313482875597,0.0002956327505235493
737,good,5,4.993940508326058,0.0022566866580759374
738,wrong_size,3,10.745359725247747,0.0100750781394013
739,good,3,4.61162956322965,0.5963009769183446
740,wrong_size,3,8.780231072446576,0.001020466006121477
741,good,3,1.8543955002385673,0.00010756168204838597
742,good,3,4.933644279907107,0.3625670132955741
743,good,3,3.598952104538272,0.0585440670967774
744,good,4,2.841913983224085,0.14615807003881906
745,good,3,2.835337140558819,0.01031207536599271
746,wrong_size,3,12.578608241338925,0.0020325981857050924
747,good,2,4.749484978607867,0.00024360341211652011
749,good,3,3.1316903764405937,0.023799924163795626
750,wrong_size,3,9.780084645425582,4.146373923279479e-05
751,wrong_size,3,8.72345165667173,0.00513959208593834
752,good,4,4.432995081906164,0.17053340632566477
753,good,3,2.3701325747685686,0.0007163646258786386
754,good,3,2.8797132157662766,5.106580453997482e-05
759,good,4,2.5148053523022886,0.01932955758086474
760,wrong_size,3,8.91901668328183,0.00018863842275235044
761,good,3,10.32238792079153,0.3880510638114296
762,good,3,2.032220326642883,0.00011569182184295113
763,wrong_size,3,11.582977270427213,0.03173163923181139
764,good,3,4.254178585209012,0.0017511968122145953
765,good,4,2.5477693531037375,0.00027112622444687277
766,odd_colour,5,155.8721234086802,0.9750889910869377
767,wrong_size,3,8.798104724486409,0.11161583600318066
768,good,3,1.9508397585862622,0.005619090489927513
769,good,3,2.047594798809476,0.0031066340195478504
770,good,3,2.1627716686167333,0.0003098546286908145
771,good,3,3.0086282888077505,0.0034235845340918774
772,good,3,3.38222558765332,1.865124780983831e-05
774,good,3,3.48083653912772,0.00018965909337046406
775,good,3,3.088507810743775,0.00704291298111152
776,good,3,3.098916852201867,0.00029275814057817145
778,good,3,3.189000080342703,0.09750116765503758
779,wrong_size,2,12.236852135971137,9.810327926074115e-05
780,good,3,3.177348759185484,8.620091661919422e-05
781,good,3,2.577619755920214,3.3651619884132374e-05
782,good,3,3.0035387129199496,0.00017775131665500555
783,good,3,3.499480024515691,9.890081762821504e-05
784,good,3,3.355279945014939,0.0001854580857590972
785,good,3,5.114424320832845,0.18822544268554042
786,good,3,2.3670647539278646,0.00023544102764387785
787,good,3,3.4224123641453876,2.799339837238457e-05
788,good,4,3.6256673733365465,3.905315717973783e-05
789,odd_colour,4,173.6976516709604,0.893963153883911
790,odd_colour,8,303.1171477938903,0.9864278620791588
791,plastic_chip,3,23.080275576348505,0.6327767143116095
793,good,4,3.2774869749463686,3.953153952521118e-05
794,good,3,1.9578365919514065,0.0004988934121647278
795,good,3,7.601100750848183,0.003786363267130648
796,wrong_size,3,10.497773924284942,0.8347344143255127
797,good,2,2.0968378239541887,3.763831126435437e-05
798,good,3,2.8270866295015793,0.02403993481536468
800,good,3,2.3385743548826565,0.00031354319755133055
801,good,3,1.8137912009982549,0.0708988788437742
802,good,3,2.451503183238832,6.81897240555963e-05
803,good,3,3.6429503076746195,6.370156985157818e-05
804,good,3,2.9344189772501577,5.645112195931042e-05
805,good,3,3.039869441952089,0.0008065041581755443
806,good,3,3.1865758524229784,0.0107948464973847
807,good,4,4.1760292558455125,0.0009186802498999357
808,plastic_chip,2,23.0827442467065,0.2543937572549902
809,odd_colour,3,486.4954886982599,0.9969800856814238
810,good,3,2.6957864212070697,0.005058418779639642
811,good,3,2.346643416579622,0.0016840875878054967
812,wrong_size,3,10.215849168818183,0.1437128662813516
814,good,4,3.0196295289990824,3.3550541279290665e-05
815,good,3,3.6262229832628368,1.2356113688740734e-05
816,wrong_size,3,12.749906979447504,0.0010448899335844175
817,good,3,1.820691584168838,0.0022995407404866964
818,good,4,4.190636057486197,0.9848244610642447
819,good,3,2.597676460365167,0.0216306237664121
820,good,3,3.9919611558565586,4.891451114033842e-05
821,good,3,3.086056872635516,0.03450363129348851
822,wrong_size,3,9.35378783700531,0.0038956559348261015
823,odd_colour,4,277.5725407719408,0.975814095281387
824,wrong_size,3,9.77731402033072,0.005325160800019613
825,good,3,2.632021599854927,0.013153757713151715
826,good,3,3.016316783177633,8.044091744054069e-05
827,good,3,4.669834348540904,0.004346505098983892
830,good,3,3.8476824574091513,0.04487703095294015
831,good,4,3.7277318910085806,0.00011288277248311561
832,good,4,3.6890036217240234,0.06864139305210053
833,good,3,3.512004609683229,0.0005591093605843325
836,good,3,2.0245729731719937,0.0029373812402615778
837,good,3,8.747974549391987,0.030400787140013544
838,good,3,3.3729873449217096,0.6128585088522628
839,wrong_size,3,8.404492039772768,0.000980319443377982
840,good,3,3.0967693378899477,0.012589396417363785
841,good,3,2.9200031724573057,0.00014424456365478162
842,good,4,2.401379875882082,0.00026785900010989686
844,good,3,3.4238455584710774,0.0009610055675765899
845,good,3,2.3828290638154686,0.028298142075254013
846,good,3,2.7892745877803073,0.0002510910343531895
847,good,3,2.899405982697325,0.0003639054365596182
848,odd_colour,3,266.1735077722694,0.9549053812004358
850,good,5,5.83612074698719,0.18103981924699192
851,good,3,2.0146580344901874,2.4576543573031916e-05
852,good,4,3.4013535977438387,0.007269903756805522
854,wrong_size,3,11.584742771220858,0.01193562243629103
855,good,3,3.301968871863427,0.00013083979342333547
856,plastic_chip,2,25.302952310333986,0.4150164799001944
857,good,3,3.371443731774893,0.1803537962947304
858,good,3,3.189083306155751,0.000383944583556986
860,good,3,2.392110301433401,0.0015319623927489742
862,odd_colour,4,218.1641192012324,0.9158652737287627
863,good,4,2.899870734864463,0.0003054690660769607
865,good,2,4.782851870305843,0.00019600847660230586
866,plastic_chip,3,20.25689715039159,0.296552045747366
867,wrong_size,3,8.054446156837857,0.0009383473696667714
868,plastic_chip,1,23.9140640915948,0.3713798792391475
870,good,3,1.7574091185902887,0.0005667676697762692
871,good,3,5.476322216505833,0.13436321650592412
872,good,3,2.8296838205878356,0.00028160403942906756
873,good,4,2.9232800312307963,0.00040525148527231173
874,good,4,3.158786542023175,0.028715523298988847
875,good,3,3.6331058539477743,0.31691597006428623
876,odd_colour,3,181.46839921787475,0.9637660883922204
877,good,4,1.8457568872317616,0.0019584407832146395
878,good,4,3.8159639614475265,0.0015091479314640215
879,good,3,6.41365131089198,0.0015048651945217383
880,good,4,2.0581007989119287,0.0008385547043624611
881,good,3,3.8292668155874052,0.005904404828034154
882,odd_colour,4,295.4977063477236,0.8783690120022134
883,good,4,7.509216321887807,0.2328172479396308
884,good,3,3.2910873577545168,0.0004048098445017494
885,good,4,2.272175021047517,9.72301212742588e-05
887,good,3,3.002877758089842,4.9018302825042424e-05
889,wrong_size,3,8.77321570613654,6.73546815003823e-05
890,odd_colour,3,180.34784662104863,0.9462619331790493
891,good,3,1.7693130259120486,0.00588522863009787
892,good,4,2.86904142855215,0.007833876993753368
893,good,4,2.3855067853122542,0.00018319175286334873
896,good,3,2.686430322640024,3.948535422644404e-05
898,good,4,2.942366690282496,7.872228769739044e-05
899,good,3,2.810971425855524,0.0001386393444281144
900,good,1,3.7285281414352713,0.003362855569624072
901,odd_colour,3,212.47949083661467,0.9092334862719348
902,good,3,4.057720439247736,3.6984112779177365e-05
903,good,2,2.3355215877105753,9.263881951926833e-05
904,good,3,2.3176120058231104,0.00037833411512056036
905,good,3,3.409272262064923,0.005590219094636978
906,plastic_chip,4,23.29400078097622,0.6056564707570841
907,good,3,4.57431769319074,0.0005861818365501733
908,good,4,1.8675436528982625,0.0003532240860638579
911,good,3,2.509856231425079,0.0018012670432392842
912,good,3,3.8060395723809286,0.0008780821540674351
913,wrong_size,3,8.87496237917843,0.001464046219998137
914,wrong_size,2,7.894641766405163,0.01209724143152805
916,good,4,2.3110334212847383,0.0016960982964384433
917,good,3,3.0258946421942765,0.0007873379807177148
918,good,4,4.0938712221357525,1.0264250967151138e-05
919,odd_colour,3,132.76705579348013,0.9245538498952938
920,good,3,3.233858546523142,0.0001224799951464743
921,odd_colour,3,433.5044095110689,0.9850473471906026
924,good,3,3.860489466753113,0.0005854910896967441
925,good,3,2.8538508705089223,0.0007227734335765548
927,good,3,2.7872657881019367,0.0014226989002564371
930,good,3,2.5343368840667035,0.0020724154653895626
931,good,3,3.680897215955131,0.0025490594836080935
932,good,4,3.4344912133939554,0.00011421913536136623
933,good,4,2.405122308131094,0.0007650358524039355
934,good,3,5.134696677273592,0.00024604571760998784
935,good,3,4.1913508141843785,0.00015607008332069557
936,good,3,4.312462698278646,1.2690695044732262e-05
938,good,3,2.3509703162734787,4.9811378175172975e-05
939,odd_colour,4,185.59904472434056,0.9731402004697118
940,good,3,3.7521916291151536,0.4296006870238552
941,good,3,3.1949245276090195,0.007085511423744692
942,good,3,2.1668368801647966,0.00027376864197999886
943,good,4,3.0370103093630414,0.0026095535573436605
944,good,3,6.338067521320972,0.12987679386902337
945,good,3,2.9469177605226418,0.02003376799334529
946,good,3,3.185993102293993,0.004960459802506742
947,good,3,4.848664466551039,0.0004988577335557147
948,good,3,2.8418877793746162,0.0006777388742850105
949,good,3,4.234780399001199,2.3502640095772545e-05
950,wrong_size,3,11.323910611162617,0.554370847611335
951,odd_colour,3,191.62274644490836,0.9679046496090579
952,good,3,5.694896804839943,0.000522563591720091
953,good,4,2.4995513005119054,0.00010723377030551413
954,good,3,2.8041655397346332,0.005094200970838333
955,plastic_chip,3,23.35584329311188,0.5898184281317157
956,good,3,2.248144916212153,6.217171135035626e-05
957,odd_colour,3,168.16601133456743,0.905396621314968
958,wrong_size,3,14.65024644713954,0.027957446625844515
959,good,3,2.453188114938305,0.0002995197253269167
960,good,3,2.9418122398859965,0.0003540351767375254
961,odd_colour,4,139.9123685290189,0.9556817934085793
962,plastic_chip,2,23.179969437191435,0.6672807992924216
963,good,3,1.7857043165928903,0.00044155454447621377
964,good,4,3.134275717460903,0.00035154795544292797
965,good,3,2.2596976219478497,0.002600952022681206
967,wrong_size,3,12.431663705266752,0.0004622756512946032
968,good,3,2.032778504219916,2.846874330185752e-05
969,good,1,2.581855914769909,0.0001718109921955171
970,good,3,2.9790178655269117,0.00010938164357366791
971,good,4,3.042964168612568,0.11260059478595308
972,odd_colour,3,293.31340319948663,0.9956992353416346
973,good,4,2.1305793680346694,0.0008954846957327355
974,wrong_size,3,9.185499466376893,0.013282764160583762
975,good,3,3.4902779727052056,2.9213660376948054e-05
976,good,4,2.3108037746867223,0.0351524928268277
978,odd_colour,4,182.602317105752,0.8801720349593884
980,plastic_chip,3,22.331450147967562,0.4301694452555685
981,good,3,5.653840065484303,0.00401188296156701
982,good,4,2.952648582354581,0.003004776335640802
983,odd_colour,3,204.13244709220072,0.959591047632364
984,good,3,3.6964516123045534,0.00037358656061463845
985,good,4,2.8103431466052693,0.00030360317770418475
986,good,3,1.9787674889837374,7.645397112406331e-05
987,good,3,2.638382156923747,0.00021407668904243617
988,good,3,3.3766682033985895,0.0002954682786750135
989,good,3,2.5388838757998586,9.868041125708028e-05
990,plastic_chip,3,22.86547042514159,0.1905028236327588
991,good,3,2.967266774396742,9.785386089320861e-05
992,good,4,2.923131257989385,0.00010707623140162069
993,odd_colour,3,194.03747136204305,0.9241666138836377
994,good,4,3.383884520016919,3.317024372424848e-05
995,odd_colour,3,244.79831097563402,0.8990402855169822
996,good,3,2.3060535455739375,0.0003195530170152199
997,wrong_size,3,10.468205175150286,0.0010987106571811508
998,good,4,2.1714597334496055,0.0027103170392152455
999,odd_colour,4,147.70887630457898,0.9845411193878838
1000,good,2,3.4010399291646713,0.08877959509649327
1001,good,4,2.7463873720499414,0.0009949293193543438
1002,good,4,3.0016823628523026,6.997068389166117e-05
1003,good,2,3.3332325352558687,0.0073071861915866235
1004,good,3,9.854691308477001,0.01200516263506382
1005,wrong_size,3,8.889606931161746,0.002944937389716075
1006,good,3,2.987040411376162,0.008375031023797615
1007,good,4,2.339709705966079,0.0004531612313671213
1008,good,3,3.26582277412373,1.607085928500006e-05
1009,good,3,2.88917556215166,0.08639175260258307
1010,good,4,3.0024214245249916,0.042046897806963864
1012,plastic_chip,3,20.80523225390841,0.32666772749222533
1013,wrong_size,2,9.852700970965946,6.675141495340223e-05
1016,good,5,3.6333295921479745,0.06794606616864235
1017,odd_colour,3,183.55244793743066,0.9057639159653029
1018,good,3,1.9376331446284785,0.00010064578824311012
1019,good,4,3.8035839672859373,0.046352249262830617
1020,good,3,1.9312221022754195,0.0004396358550879157
1021,good,3,3.3971812950490063,0.039510611352502535
1022,good,3,1.710955289564413,2.833402832050618e-05
1023,good,4,3.0609475349648925,0.0002499571237709057
1025,good,3,14.85819027273884,0.008968616951459547
1026,good,3,2.0987262196081815,0.0008475184257087481
1027,good,3,2.1384774256022707,0.0001753535481357137
1028,good,3,1.7089206575994467,0.0009946161808561391
1029,good,3,2.2404265969920067,0.00036091262941009426
1030,good,4,3.3140426508806584,0.0009747515635324097
1031,good,3,2.949347567340701,0.012933020211750808
1032,good,3,2.0734012977234983,0.004191239038227869
1033,plastic_chip,4,24.619966695242198,0.3684065362433186
1034,good,3,2.274598969689029,0.0002813113780984753
1035,good,4,2.8043450280405087,6.386974052597411e-05
1037,good,4,2.551241352723748,0.0015658351196070539
1038,odd_colour,3,225.2141912587806,0.973033302203385
1041,good,3,2.558048951193363,5.7558764764696585e-05
1042,odd_colour,3,166.1812339508121,0.983390017123202
1043,wrong_size,3,13.375755735437094,0.0875336382054494
1044,odd_colour,3,194.62633467465082,0.9943007407233547
1046,good,4,4.141213233886369,0.08407416155762662
1047,good,3,4.615856901252033,0.00028258527540174125
1048,good,3,2.39147791309324,0.0019794257795918957
1049,good,3,2.9487328167655034,0.011432557526152015
1050,good,4,2.851192068894176,0.011915651378214192
1051,good,3,2.370447636465877,3.33637452250593e-05
1052,good,3,2.374451742983157,0.0002423425626928306
1053,good,3,1.9696176817675342,5.6205283353111755e-05
1054,good,3,4.555039899606736,0.00032942348061120445
1056,odd_colour,3,260.2794961270675,0.9944819590038144
1057,good,3,3.361592572174187,3.0557270993329406e-05
1058,good,3,2.8353177711126856,0.002226605054212468
1059,good,4,4.207447615474219,0.00027289686671676375
1061,odd_colour,4,174.61317312885066,0.9239325756403837
1062,good,3,2.362420835019911,2.7349108855059107e-05
1063,good,4,3.825312010494856,0.002660023567548432
1064,good,4,1.7365332791493286,0.00022494782764312138
1065,wrong_size,2,9.88042584835212,0.021162991239091936
1066,plastic_chip,2,23.031131369773846,0.2702973623767819
1067,plastic_chip,2,21.68520551257632,0.1549382544111071
1068,good,3,2.384712249128615,0.03044826215212376
1069,good,2,2.7903718184903865,0.3093517310810231
1071,good,3,1.7959103683353306,2.5802541240125575e-05
1072,good,4,9.02457304532753,0.002016102278759729
1073,wrong_size,3,10.072885737876835,0.007988629458625442
1074,good,3,3.55917847236212,0.00026721427568462936
1075,odd_colour,3,222.7594029034594,0.9945325864314382
1076,good,4,2.3500485364816317,0.005462515096261813
1077,good,4,3.4216926069806455,0.0021781795249441235
1078,good,4,2.5047713452349814,0.00019822337061719617
1079,good,4,3.0861483132252547,0.020176418108350327
1080,good,3,3.1968651561527603,0.010025042357843784
1081,good,3,2.485565695656581,0.007272220124500853
1082,wrong_size,3,9.792321178835106,0.008911881249514184
1084,good,3,2.225687337977519,0.0021458836596395833
1085,wrong_size,3,9.156744371358569,0.0019030626170621686
1086,good,1,3.2993544766401772,0.006584591257514776
1087,good,4,2.198879172570896,8.755496915827677e-05
1088,odd_colour,4,246.36491571166795,0.9821031045703905
1089,good,3,2.8964914844017313,0.045704550996932554
1090,good,3,2.6890501280834522,8.433498763069939e-05
1091,good,4,3.466044255116206,0.010590170651972767
1092,good,4,2.436885913251815,0.0008446398168681025
1093,good,4,3.5756545529365433,0.011723813998462725
1094,good,3,7.23603843757909,0.00022027725897700461
1095,good,4,3.498722896963979,0.010153576496043452
1096,wrong_size,3,10.377567234847694,0.00011264123538020314
1098,odd_colour,4,250.27149434883043,0.9881184776746188
1099,good,3,1.3112000591638286,0.0001446214412707764
1100,good,3,3.9216808227918207,0.00419181836306022
1103,good,3,3.3489318200069005,0.0004633207767465464
1104,plastic_chip,2,25.063468712697002,0.5934977434395083
1105,good,3,2.84544329309326,2.4367570238684457e-05
1106,good,4,3.1485540648292174,0.0026283030525694586
1107,good,3,3.0378854390361516,0.005598946235058206
1108,odd_colour,4,229.53906709590862,0.9509539466313468
1109,good,3,2.5704784507718648,4.1461814004480725e-05
1110,good,3,2.502564380441818,0.0006101806958172527
1111,good,3,2.87043638635973,0.002323268626725724
1113,odd_colour,4,206.15145301650153,0.9893201846615137
1114,odd_colour,4,244.25191677019018,0.9576965799699996
1116,good,3,3.5780740623261726,0.00030935789253991954
1117,good,3,3.4687428697313285,3.774966778991862e-05
1118,good,3,7.8762268009994765,2.98892945410793e-05
1119,good,3,3.083614338894825,0.005887600275817281
1120,good,4,3.3812286232050903,0.004739729858759069
1121,good,3,2.1916702795135956,0.010312521015821554
1122,good,2,2.7411941502903265,4.3983119105274324e-05
1123,good,3,2.4651424776382727,0.00011206916158719145
1124,wrong_size,1,10.52031943223128,8.80101063364918e-05
1126,good,3,3.9734805678397405,8.291271711275822e-05
1127,good,3,2.1707068247285886,8.386074988238588e-05
1128,odd_colour,4,183.1955443925437,0.9410785973946396
1129,odd_colour,3,178.04289583513952,0.9945590960112846
1130,wrong_size,3,12.299445683767237,0.0017578137991001452
1131,wrong_size,3,9.52989850815354,0.6609909566922899
1132,odd_colour,3,192.88090921678275,0.9600557448104716
1133,good,3,2.6171390122632716,0.00014590117401869286
1134,odd_colour,3,375.12053904472134,0.9913264133447414
1135,plastic_chip,4,21.70376216015908,0.44551068943073935
1136,good,3,3.2561506409365455,4.114974424523204e-05
1137,good,3,4.378099405899807,0.20479119051637965
1138,wrong_size,3,9.138209147626062,0.005119760449159555
1139,odd_colour,4,178.9469530249961,0.9714401343597204
1140,good,3,4.265988270781114,0.00010215074950626294
1141,good,3,2.7966777369159646,0.0002463953794197506
1142,good,3,1.8762459664708626,3.7912606137345433e-06
1143,wrong_size,1,8.058611700759574,0.10539563093393371
1145,wrong_size,3,8.418870865111444,0.0015637210866717018
1147,good,3,4.171433280754768,0.009805050901731905
1149,good,3,2.009159101141789,0.0007731117097883188
1151,good,4,2.3078300797463367,0.00013125448118851885
1153,good,3,3.4851298760943905,6.219649089848596e-05
1154,good,3,3.192315071751482,5.851587972473441e-05
1155,good,4,4.001028299459367,0.005733072787549066
1156,good,3,3.791858704201491,0.00047227655386388964
1157,good,3,5.3852814811483265,0.01367613429316182
1158,good,3,2.730987317843396,0.0002541186338803043
1159,odd_colour,3,166.27608294423277,0.9723404094329581
1160,good,3,3.731330439918055,0.8078095011962394
1161,good,4,5.018869478995214,0.0008499611784389844
1162,good,4,3.6319123381775973,0.00023188259934039666
1163,good,3,2.848827505866024,0.00010544395527181713
1164,good,3,2.462872121398756,0.00019954930604091002
1165,good,4,3.3504951567150947,9.040277431351331e-05
1166,wrong_size,3,7.451868458216688,0.00044560979707482804
1168,good,3,4.179086704670305,0.01876348369449834
1169,plastic_chip,3,22.759705003626692,0.30068509232140345
1170,good,3,2.8861122199206433,0.009097033078267274
1171,good,4,2.226460386113165,2.2887702029133983e-05
1172,good,3,3.5227288597578776,6.42216051047269e-05
1173,wrong_size,3,9.505586064009952,0.0018904502611126195
1174,odd_colour,3,171.39795635334343,0.96699674999767
1175,good,3,2.4871068013059747,0.001635778472368422
1176,good,3,3.947772782518332,0.0015273923965130021
1178,good,3,1.995283067765856,0.00019035350536156207
1179,good,3,2.7444310209175873,0.00029491423032844015
1180,good,4,3.379733923603925,0.07354098735747681
1181,good,3,2.8958052686010936,3.502873375930206e-05
1182,good,3,4.626036246600812,5.531139095938453e-05
1183,good,3,3.492432466541962,0.00012364700910655013
1184,odd_colour,2,270.0830602616928,0.9780183792404713
1185,good,3,2.0313097752559406,0.0013926971147901531
1186,good,3,1.8053145815738743,9.655388461247693e-06
1187,good,3,3.0509503842652164,0.0004137779254748415
1188,good,3,2.754458770624419,2.1307404903854905e-05
1189,good,3,5.353168826174307,7.869110592006208e-05
1190,good,4,6.972436713852816,0.00040751918705116184
1191,good,3,1.81719961463535,0.0003009780630265964
1192,good,4,2.5362945582332226,1.9759978185577113e-05
1193,good,4,2.76687293554157,0.0013209247807556067
1194,good,3,2.140527339962211,0.00015858717016212185
1196,odd_colour,2,126.89731404763693,0.9919370925143076
1198,good,2,2.250160528465695,0.00023109818529397006
1199,good,4,3.462515025233484,7.054805950471064e-05
1200,good,4,2.9587917698241406,0.0014439856338272017
1201,good,3,1.9992727670102732,0.0005247741953157878
1202,wrong_size,3,10.625461469256336,0.3338512208064679
1203,good,3,2.9087404975024245,0.043715250486635514
1204,good,3,7.231163019900609,0.0009665006932041563
1205,good,4,1.9748327685530713,0.0007314212410795388
1206,good,3,2.1339634071137588,0.00016120913855178324
1207,odd_colour,3,193.88568372258686,0.9815047900303974
1208,good,2,2.9078249030399728,0.00812729621465422
1209,good,3,3.4006297924939415,0.013455071140569106
1210,good,4,3.2418337529250447,0.01274433191949829
1211,good,4,5.673309818125756,0.001168053174868381
1212,good,3,2.8376189241890186,5.9378473383827376e-05
1214,good,3,2.177660987984459,0.0022138378767889173
1215,good,3,2.8091290383383325,0.0025022978590459074
1216,wrong_size,3,10.3425148824281,0.00030413966086124136
1217,good,4,3.6623589185096592,0.06515980434128758
1218,odd_colour,3,182.30835702984103,0.8056900682351803
1219,odd_colour,3,176.10186195355504,0.976717418297944
1221,plastic_chip,2,23.0446056698879,0.3084628006002272
1222,good,3,4.010801427714662,0.009044199305200338
1223,odd_colour,3,202.60444038303694,0.9819475629248987
1224,good,3,2.1101533700548716,0.0003977690926661639
1225,good,3,2.6583759259243287,0.0012324518399509843
1226,odd_colour,4,242.5849604945451,0.9124576040288297
1227,good,4,4.1974315760091825,6.747860489287921e-05
1228,good,3,1.6840781338458086,0.0002802903781525952
1229,good,4,3.01023554693406,0.005569410684592669
1230,odd_colour,3,163.45816118065846,0.8978179769030848
1231,odd_colour,4,185.53821587973604,0.9690716435080438
1232,good,3,2.7693517443928077,0.018248330996154413
1234,good,3,7.0039301387614845,0.31931903352453667
1235,plastic_chip,3,25.10518879924337,0.6463761071856591
1237,good,3,2.1368684625494603,0.002039967488189577
1238,good,4,4.0453662414247455,9.915720659523982e-05
1239,good,3,2.8808758960447616,0.0006502453848724612
1240,good,4,2.6964784391414685,0.0011134771481584038
1241,good,4,3.258325554076922,0.00021361709742425094
1242,good,3,3.46364719966443,2.2030596799196112e-05
1243,good,3,2.9063900508665306,0.00010232667330121365
1244,odd_colour,3,143.16087555943696,0.9589858934527862
1245,good,2,7.11421081520086,0.00024248423943078293
1246,good,3,2.63326639456379,0.020474596940036217
1247,good,3,1.9014236268442,0.2268963321789327
1248,good,2,5.826786480399638,0.0010624843597569537
1249,good,4,2.6570463016347308,0.0004753726615114191
1250,good,3,3.3389020855932605,0.9952088910209734
1251,good,3,3.021297374225447,0.0015637180541205264
1252,good,3,2.501602016127699,5.190381404172696e-05
1254,odd_colour,3,186.88870702616222,0.8890143479852607
1255,good,4,1.8510913696409494,0.0002927441613082736
1256,good,3,2.5395923996448015,0.00036490867157337064
1258,good,3,2.825841951312832,0.0018969276570539994
1259,good,3,2.7102840988282666,9.128932583152326e-05
1260,good,4,6.877937212499166,0.001305207386364055
1261,good,3,2.308465587890675,0.007268400593306152
1262,wrong_size,3,8.274395286299733,0.0005613673744623685
1263,wrong_size,3,8.570568911342399,0.004492353556649234
1264,good,3,3.090937289116471,0.0002085203824121591
1265,good,3,2.396216572430627,0.00032426365160095313
1266,good,3,2.3101509887284633,2.8743169088208024e-05
1267,good,3,2.4957918459812225,0.0013894324897397194
